"AnchorRepo","AnchorUrl","CandidateRepo","CandidateUrl","CandidateOwner","CandidateLanguage","CandidateStars","CandidateSubdomain","Score","ScoreBase","PenaltyCrossAnchorFreq","PenaltyRetrieval","PenaltyNotes","Qualified","TopicJaccard","LexicalJaccard","LanguageMatch","StarSimilarity","RecencySimilarity","SubdomainMatch","QueryCoverage","TopSignals","ScoreBreakdownJson","WhyQualified","SourceQueries","Description","Rank"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","Unbabel/OpenKiwi","https://github.com/Unbabel/OpenKiwi","Unbabel","Python","233","deep-learning","432.53","432.53","0","50","QueryCoverage excluded from Score (recommended).","False","0.0909","0","1","0.004","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.71,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":432.53,""ScoreFinal"":432.53}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Open-Source Machine Translation Quality Estimation in PyTorch","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","ictnlp/BayLing","https://github.com/ictnlp/BayLing","ictnlp","Python","314","llm","432","432","0","50","QueryCoverage excluded from Score (recommended).","False","0.05","0","1","0.0686","1","0","0.3333","Lang+Recency+Topic","{""Topic"":45.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":12.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":432.0,""ScoreFinal"":432.0}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50"," “百聆”是一个基于LLaMA的语言对齐增强的英语/中文大语言模型，具有优越的英语/中文能力，在多语言和通用任务等多项测试中取得ChatGPT 90%的性能。BayLing is an English/Chinese LLM equipped with advanced language alignment, showing superior capability in English/Chinese generation, instruction following and multi-turn interaction.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","WING-NUS/sequicity","https://github.com/WING-NUS/sequicity","WING-NUS","Python","154","","428.57","428.57","0","50","QueryCoverage excluded from Score (recommended).","False","0.1429","0","1","0","0.4","0","0.3333","Lang+Topic+Recency","{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":50.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":428.57,""ScoreFinal"":428.57}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Source code for the ACL 2018 paper entitled ""Sequicity: Simplifying Task-oriented Dialogue Systems with Single Sequence-to-Sequence Architectures"" by Wenqiang Lei et al.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","bitextor/bitextor","https://github.com/bitextor/bitextor","bitextor","Python","299","deep-learning","421.15","421.15","0","50","QueryCoverage excluded from Score (recommended).","False","0.04","0","1","0.058","1","0","0.3333","Lang+Recency+Topic","{""Topic"":36.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":10.15,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":421.15,""ScoreFinal"":421.15}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Bitextor generates translation memories from multilingual websites","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","NathanDuran/Switchboard-Corpus","https://github.com/NathanDuran/Switchboard-Corpus","NathanDuran","Python","73","","421.11","421.11","0","50","QueryCoverage excluded from Score (recommended).","False","0.0667","0.0556","1","0","0.6","0","0.3333","Lang+Recency+Topic","{""Topic"":60.0,""Lexical"":36.11,""Lang"":250.0,""Stars"":0.0,""Recency"":75.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":421.11,""ScoreFinal"":421.11}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Utilities for Processing the Switchboard Dialogue Act Corpus","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","X-PLUG/ChatPLUG","https://github.com/X-PLUG/ChatPLUG","X-PLUG","Python","324","llm","416.13","416.13","0","50","QueryCoverage excluded from Score (recommended).","False","0.0588","0","1","0.0754","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":52.94,""Lexical"":0.0,""Lang"":250.0,""Stars"":13.19,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":416.13,""ScoreFinal"":416.13}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","A Chinese Open-Domain Dialogue System","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","mgalley/DSTC7-End-to-End-Conversation-Modeling","https://github.com/mgalley/DSTC7-End-to-End-Conversation-Modeling","mgalley","Python","175","","415","415","0","50","QueryCoverage excluded from Score (recommended).","False","0.1","0","1","0","0.6","0","0.3333","Lang+Topic+Recency","{""Topic"":90.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":75.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":415.0,""ScoreFinal"":415.0}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Grounded conversational dataset for end-to-end conversational AI (official DSTC7 data)","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","Shark-NLP/CoNT","https://github.com/Shark-NLP/CoNT","Shark-NLP","Python","152","deep-learning","415","415","0","50","QueryCoverage excluded from Score (recommended).","False","0.1","0","1","0","0.6","0","0.3333","Lang+Topic+Recency","{""Topic"":90.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":75.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":415.0,""ScoreFinal"":415.0}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","[NeurIPS'22 Spotlight] Data and code for our paper CoNT: Contrastive Neural Text Generation ","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","cosmoquester/2021-dialogue-summary-competition","https://github.com/cosmoquester/2021-dialogue-summary-competition","cosmoquester","Python","128","llm","415","415","0","50","QueryCoverage excluded from Score (recommended).","False","0.1","0","1","0","0.6","0","0.3333","Lang+Topic+Recency","{""Topic"":90.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":75.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":415.0,""ScoreFinal"":415.0}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","[2021 훈민정음 한국어 음성•자연어 인공지능 경진대회] 대화요약 부문 알라꿍달라꿍 팀의 대화요약 학습 및 추론 코드를 공유하기 위한 레포입니다.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","Dustyposa/rasa_ch_faq","https://github.com/Dustyposa/rasa_ch_faq","Dustyposa","Python","189","","412.5","412.5","0","50","QueryCoverage excluded from Score (recommended).","False","0.125","0","1","0","0.4","0","0.3333","Lang+Topic+Recency","{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":50.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":412.5,""ScoreFinal"":412.5}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","用 rasa 实现 rasa demo 机器人，有一些惊奇的功能，faq，图谱，多轮等","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","wxjiao/ParroT","https://github.com/wxjiao/ParroT","wxjiao","Python","177","llm","410","410","0","50","QueryCoverage excluded from Score (recommended).","False","0.0667","0","1","0","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":60.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":410.0,""ScoreFinal"":410.0}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","The ParroT framework to enhance and regulate the Translation Abilities during Chat based on open-sourced LLMs (e.g., LLaMA-7b, Bloomz-7b1-mt) and human written translation and evaluation data.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","csebuetnlp/banglanmt","https://github.com/csebuetnlp/banglanmt","csebuetnlp","Python","153","deep-learning","406.25","406.25","0","50","QueryCoverage excluded from Score (recommended).","False","0.0625","0","1","0","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":56.25,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":406.25,""ScoreFinal"":406.25}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","This repository contains the code and data of the paper titled ""Not Low-Resource Anymore: Aligner Ensembling, Batch Filtering, and New Datasets for Bengali-English Machine Translation"" published in Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP 2020), November 16 - November 20, 2020.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","NLP-LOVE/ML-NLP","https://github.com/NLP-LOVE/ML-NLP","NLP-LOVE","Jupyter Notebook","17681","deep-learning","402.56","402.56","0","50","QueryCoverage excluded from Score (recommended).","False","0.125","0","0","0.9432","1","0","0.3333","Stars+Recency+Topic","{""Topic"":112.5,""Lexical"":0.0,""Lang"":0.0,""Stars"":165.06,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":402.56,""ScoreFinal"":402.56}","Score<MinimumScore","topic:nlp stars:>=100","此项目是机器学习(Machine Learning)、深度学习(Deep Learning)、NLP面试中常考到的知识点和代码实现，也是作为一个算法工程师必会的理论基础知识。","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","jcyk/gtos","https://github.com/jcyk/gtos","jcyk","Python","191","llm","400","400","0","50","QueryCoverage excluded from Score (recommended).","False","0.1111","0","1","0","0.4","0","0.3333","Lang+Topic+Recency","{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":50.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":400.0,""ScoreFinal"":400.0}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Code for AAAI2020 paper ""Graph Transformer for Graph-to-Sequence Learning""","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","ikergarcia1996/Easy-Translate","https://github.com/ikergarcia1996/Easy-Translate","ikergarcia1996","Python","228","llm","387.5","387.5","0","50","QueryCoverage excluded from Score (recommended).","False","0.0417","0","1","0","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":37.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":387.5,""ScoreFinal"":387.5}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Easy-Translate is a script for translating large text files with a SINGLE COMMAND. Easy-Translate is designed to be as easy as possible for beginners and as seamlesscustomizable and  as possible for advanced users.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","AccumulateMore/CV","https://github.com/AccumulateMore/CV","AccumulateMore","Jupyter Notebook","21177","llm","386.92","386.92","0","50","QueryCoverage excluded from Score (recommended).","False","0.1","0","0","0.9824","1","0","0.3333","Stars+Recency+Topic","{""Topic"":90.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":171.92,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":386.92,""ScoreFinal"":386.92}","Score<MinimumScore","topic:nlp stars:>=100","✅（已完结）超级全面的 深度学习 笔记【土堆 Pytorch】【李沐 动手学深度学习】【吴恩达 深度学习】【大飞 大模型Agent】","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","hhzrd/BEFAQ","https://github.com/hhzrd/BEFAQ","hhzrd","Python","77","llm","385","385","0","50","QueryCoverage excluded from Score (recommended).","False","0.0667","0","1","0","0.6","0","0.3333","Lang+Recency+Topic","{""Topic"":60.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":75.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":385.0,""ScoreFinal"":385.0}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","FAQ-based Question Answering System using BERT","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","oswaldoludwig/Seq2seq-Chatbot-for-Keras","https://github.com/oswaldoludwig/Seq2seq-Chatbot-for-Keras","oswaldoludwig","Python","330","llm","370.14","370.14","0","50","QueryCoverage excluded from Score (recommended).","False","0.0625","0","1","0.0794","0.4","0","0.3333","Lang+Topic+Recency","{""Topic"":56.25,""Lexical"":0.0,""Lang"":250.0,""Stars"":13.89,""Recency"":50.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":370.14,""ScoreFinal"":370.14}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","This repository contains a new generative model of chatbot based on seq2seq modeling.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","Unstructured-IO/unstructured","https://github.com/Unstructured-IO/unstructured","Unstructured-IO","HTML","14745","llm","358.16","358.16","0","50","QueryCoverage excluded from Score (recommended).","False","0.0833","0","0","0.9038","1","0","0.3333","Stars+Recency+Topic","{""Topic"":75.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":158.16,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":358.16,""ScoreFinal"":358.16}","Score<MinimumScore","topic:nlp stars:>=100","Convert documents to structured data effortlessly. Unstructured is open-source ETL solution for transforming complex documents into clean, structured formats for language models.  Visit our website to learn more about our enterprise grade Platform product for production grade workflows, partitioning, enrichments, chunking and embedding.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","huggingface/tokenizers","https://github.com/huggingface/tokenizers","huggingface","Rust","10756","llm","346.17","346.17","0","50","QueryCoverage excluded from Score (recommended).","False","0.0833","0","0","0.8353","1","0","0.3333","Stars+Recency+Topic","{""Topic"":75.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":146.17,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":346.17,""ScoreFinal"":346.17}","Score<MinimumScore","topic:nlp stars:>=100","💥 Fast State-of-the-Art Tokenizers optimized for Research and Production","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","AI4Finance-Foundation/FinGPT","https://github.com/AI4Finance-Foundation/FinGPT","AI4Finance-Foundation","Jupyter Notebook","20255","llm","345.23","345.23","0","50","QueryCoverage excluded from Score (recommended).","False","0.0556","0","0","0.9727","1","0","0.3333","Stars+Recency+Topic","{""Topic"":50.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":170.23,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":345.23,""ScoreFinal"":345.23}","Score<MinimumScore","topic:nlp stars:>=100","FinGPT: Open-Source Financial Large Language Models!  Revolutionize 🔥    We release the trained model on HuggingFace.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code","https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code","ashishpatel26","","33716","deep-learning","333.53","367.91","34.38","50","QueryCoverage excluded from Score (recommended).","False","0.0556","0.05","0","0.9166","1","0","0.3333","Stars+Recency+Topic","{""Topic"":50.0,""Lexical"":32.5,""Lang"":0.0,""Stars"":160.41,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":34.38,""ScoreBase"":367.91,""ScoreFinal"":333.53}","Score<MinimumScore","topic:nlp stars:>=100","500 AI Machine learning Deep learning Computer vision NLP Projects with code","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","deepset-ai/haystack","https://github.com/deepset-ai/haystack","deepset-ai","MDX","25311","llm","332.31","332.31","0","50","QueryCoverage excluded from Score (recommended).","False","0.04","0","0","0.9789","1","0","0.3333","Stars+Recency+Topic","{""Topic"":36.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":171.31,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":332.31,""ScoreFinal"":332.31}","Score<MinimumScore","topic:nlp stars:>=100","Open-source AI orchestration framework for building context-engineered, production-ready LLM applications. Design modular pipelines and agent workflows with explicit control over retrieval, routing, memory, and generation. Built for scalable agents, RAG, multimodal applications, semantic search, and conversational systems.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","memvid/memvid","https://github.com/memvid/memvid","memvid","Rust","15541","llm","321.16","321.16","0","50","QueryCoverage excluded from Score (recommended).","False","0.04","0","0","0.9152","1","0","0.3333","Stars+Recency+Topic","{""Topic"":36.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":160.16,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":321.16,""ScoreFinal"":321.16}","Score<MinimumScore","topic:nlp stars:>=100","Memory layer for AI Agents. Replace complex RAG pipelines with a serverless, single-file memory layer. Give your agents instant retrieval and long-term memory.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","Maluuba/GeNeVA","https://github.com/Maluuba/GeNeVA","Maluuba","Python","85","llm","317.86","317.86","0","50","QueryCoverage excluded from Score (recommended).","False","0.0476","0","1","0","0.2","0","0.3333","Lang+Topic+Recency","{""Topic"":42.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":25.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":317.86,""ScoreFinal"":317.86}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Code to train and evaluate the GeNeVA-GAN model for the GeNeVA task proposed in our ICCV 2019 paper ""Tell, Draw, and Repeat: Generating and modifying images based on continual linguistic instruction""","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","virgili0/Virgilio","https://github.com/virgili0/Virgilio","virgili0","Jupyter Notebook","14337","deep-learning","309.06","318.09","9.03","50","QueryCoverage excluded from Score (recommended).","False","0.04","0","0","0.8977","1","0","0.3333","Stars+Recency+Topic","{""Topic"":36.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":157.09,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":9.03,""ScoreBase"":318.09,""ScoreFinal"":309.06}","Score<MinimumScore","topic:nlp stars:>=100","Your new Mentor for Data Science E-Learning.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","openvinotoolkit/openvino","https://github.com/openvinotoolkit/openvino","openvinotoolkit","C++","10268","llm","306.91","306.91","0","50","QueryCoverage excluded from Score (recommended).","False","0.0417","0","0","0.8252","1","0","0.3333","Stars+Recency+Topic","{""Topic"":37.5,""Lexical"":0.0,""Lang"":0.0,""Stars"":144.41,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":306.91,""ScoreFinal"":306.91}","Score<MinimumScore","topic:nlp stars:>=100","OpenVINO™ is an open source toolkit for optimizing and deploying AI inference","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","tangyudi/Ai-Learn","https://github.com/tangyudi/Ai-Learn","tangyudi","","12995","deep-learning","305.33","314.36","9.03","50","QueryCoverage excluded from Score (recommended).","False","0.04","0","0","0.8763","1","0","0.3333","Stars+Recency+Topic","{""Topic"":36.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":153.36,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":9.03,""ScoreBase"":314.36,""ScoreFinal"":305.33}","Score<MinimumScore","topic:nlp stars:>=100","人工智能学习路线图，整理近200个实战案例与项目，免费提供配套教材，零基础入门，就业实战！包括：Python，数学，机器学习，数据分析，深度学习，计算机视觉，自然语言处理，PyTorch tensorflow machine-learning,deep-learning data-analysis data-mining mathematics data-science artificial-intelligence python tensorflow tensorflow2 caffe keras pytorch algorithm numpy pandas matplotlib seaborn nlp cv等热门领域","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","microsoft/AI-For-Beginners","https://github.com/microsoft/AI-For-Beginners","microsoft","Jupyter Notebook","47661","deep-learning","298.84","332.26","33.42","50","QueryCoverage excluded from Score (recommended).","False","0.0667","0","0","0.8415","1","0","0.3333","Stars+Recency+Topic","{""Topic"":60.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":147.26,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":33.42,""ScoreBase"":332.26,""ScoreFinal"":298.84}","Score<MinimumScore","topic:nlp stars:>=100","12 Weeks, 24 Lessons, AI for All!","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","botpress/botpress","https://github.com/botpress/botpress","botpress","TypeScript","14699","llm","283.04","283.04","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","0","0.9031","1","0","0.3333","Stars+Recency+Topic","{""Topic"":0.0,""Lexical"":0.0,""Lang"":0.0,""Stars"":158.04,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":283.04,""ScoreFinal"":283.04}","Score<MinimumScore","topic:nlp stars:>=100","The open-source hub to build & deploy GPT/LLM Agents ⚡️","0"
